Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	tree_length
2358	-4811.042	-4923.394	112.3529	0.780526	1.362775	6.591041
2364	-4817.285	-4927.707	110.4229	0.851316	1.733926	7.448394
2370	-4806.024	-4917.36	111.3366	0.7844917	1.13229	7.241966
2376	-4802.221	-4913.082	110.8605	0.7673239	1.40543	7.383943
2382	-4809.245	-4919.901	110.656	0.7457796	1.40543	7.505099
2388	-4815.722	-4927.024	111.3016	0.7994124	1.364214	7.147146
2394	-4819.326	-4931.883	112.5572	0.6856629	1.491893	6.478392
2400	-4813.97	-4924.911	110.941	0.5841709	1.424279	7.431254
2406	-4805.309	-4916.787	111.4774	0.7702172	1.26568	7.11141
2412	-4808.525	-4919.139	110.6133	0.7545303	1.465129	7.499041
2418	-4814.228	-4924.835	110.6068	0.6735165	1.258789	7.633339
2424	-4802.514	-4913.154	110.6403	0.7222109	1.233458	7.60082
2430	-4808.863	-4920.277	111.4138	0.7371494	1.233458	7.177992
2436	-4817.919	-4928.881	110.9625	0.6850391	1.48242	7.342171
2442	-4808.109	-4919.423	111.3135	0.7857126	1.251228	7.197727
2448	-4804.979	-4916.188	111.2093	0.7539733	1.420386	7.197727
2454	-4817.769	-4928.491	110.722	0.625621	1.22002	7.614963
2460	-4811.527	-4923.574	112.0467	0.6875163	1.171653	6.89299
2466	-4808.166	-4919.728	111.5612	0.795953	1.431095	6.981424
2472	-4817.889	-4927.616	109.7272	0.7863429	1.244453	8.049305
2478	-4810.804	-4923.13	112.326	0.7621875	1.173702	6.700988
2484	-4810.575	-4923.718	113.1431	0.9177276	1.243725	6.140641
2490	-4802.111	-4913.756	111.6456	0.8077239	1.22005	7.021564
2496	-4804.296	-4915.582	111.2864	0.7362058	1.123725	7.299014
2502	-4813.586	-4923.29	109.7037	0.7244236	1.367011	8.041433
2508	-4814.34	-4924.466	110.1257	0.7861443	1.209572	7.852731
2514	-4808.02	-4919.83	111.8094	0.8472663	1.345223	6.856097
2520	-4813.27	-4925.241	111.9712	0.8281907	1.17536	6.856097
2526	-4812.126	-4922.712	110.5864	0.7370435	1.17536	7.648791
2532	-4806.141	-4916.672	110.5319	0.6769853	1.219027	7.689673
2538	-4804.817	-4916.858	112.0409	0.7243571	1.286544	6.823219
2544	-4804.428	-4915.645	111.2169	0.7932476	1.429646	7.168703
2550	-4800.499	-4911.86	111.3605	0.7575467	1.293391	7.168703
2556	-4802.284	-4913.038	110.7543	0.7552609	1.184557	7.544806
2562	-4799.484	-4910.453	110.9696	0.7581534	1.369684	7.345321
2568	-4809.07	-4919.841	110.7707	0.8519143	1.254718	7.451897
2574	-4816.761	-4927.894	111.1327	0.7929277	1.363558	7.241679
2580	-4816.312	-4927.983	111.6707	0.7909418	1.107561	7.071109
2586	-4805.328	-4917.718	112.3898	0.7909418	1.189946	6.643199
2592	-4801.754	-4912.294	110.5399	0.7037102	1.336648	7.6188
2598	-4809.969	-4922.201	112.2326	0.9031714	1.414877	6.567791
2604	-4804.989	-4917.496	112.5077	0.9569587	1.204758	6.482535
2610	-4794.45	-4905.104	110.654	0.722497	1.403811	7.519332
2616	-4803.191	-4914.374	111.1831	0.7102282	1.450891	7.222837
2622	-4811.66	-4922.706	111.0459	0.7144481	1.450891	7.294264
2628	-4805.724	-4919.057	113.3332	0.7648852	1.313901	6.08864
2634	-4805.301	-4916.024	110.7235	0.6750007	1.162928	7.614535
2640	-4813.228	-4925.577	112.3489	0.7818256	1.398078	6.577547
2646	-4810.295	-4922.934	112.6386	0.7390183	1.211287	6.526636
2652	-4809.707	-4920.2	110.4929	0.6776337	1.258939	7.691983
2658	-4819.985	-4931.204	111.2193	0.6461409	1.252781	7.322511
2664	-4796.007	-4907.449	111.4419	0.7667333	1.319422	7.108591
2670	-4805.534	-4916.642	111.1089	0.6402545	1.204718	7.406995
2676	-4806.128	-4917.265	111.1374	0.7399371	1.404841	7.250282
2682	-4804.616	-4915.222	110.606	0.7492477	1.276548	7.585331
2688	-4795.081	-4906.249	111.1683	0.7769388	1.216451	7.296338
2694	-4798.396	-4909.597	111.2007	0.7341723	1.121334	7.347296
2700	-4799.941	-4911.189	111.2472	0.7080704	1.099198	7.347296
2706	-4799.428	-4909.859	110.4317	0.7775856	1.217951	7.689957
2712	-4811.123	-4923.093	111.9706	0.9692208	1.397603	6.680955
2718	-4813.286	-4925.232	111.9457	0.9436518	1.108272	6.840316
2724	-4806.024	-4917.603	111.5795	0.8827382	1.369669	6.950442
2730	-4804.274	-4915.875	111.6013	0.7162489	1.126816	7.139081
2736	-4810.907	-4920.849	109.9424	0.7433036	1.409217	7.886499
2742	-4805.193	-4917.704	112.5119	0.7433036	1.312495	6.546959
2748	-4799.197	-4909.63	110.4333	0.6718533	1.174857	7.765723
2754	-4809.029	-4919.378	110.3489	0.741501	1.23633	7.745092
2760	-4801.067	-4912.449	111.3826	0.7598453	1.350431	7.130766
2766	-4799.541	-4911.034	111.4934	0.7706011	1.209877	7.128108
2772	-4808.223	-4917.94	109.7176	0.6369687	1.419455	8.058925
2778	-4803.684	-4913.859	110.1752	0.7062916	1.291782	7.83188
2784	-4807.126	-4917.023	109.8965	0.6555039	1.266541	8.018907
2790	-4800.121	-4911.76	111.6381	0.802854	1.456102	6.926098
2796	-4799.344	-4911.199	111.8554	0.8038868	1.186942	6.926098
2802	-4804.499	-4917.763	113.2639	0.8100499	1.276433	6.118565
2808	-4811.396	-4922.736	111.3399	0.7844126	1.060262	7.276307
2814	-4814.87	-4924.411	109.541	0.7552993	1.210798	8.180434
2820	-4810.667	-4920.99	110.3223	0.6501814	1.217073	7.816898
2826	-4811.833	-4922.579	110.7464	0.7265759	1.295085	7.514066
2832	-4804.213	-4915.57	111.3572	0.7898417	1.173722	7.208026
2838	-4793.959	-4905.253	111.2946	0.7296443	1.316036	7.209159
2844	-4794.982	-4906.166	111.1844	0.7942637	1.373127	7.209159
2850	-4799.93	-4912.87	112.9406	0.7562168	1.343797	6.29379
2856	-4813.904	-4927.935	114.0308	0.8302839	1.141191	5.752803
2862	-4802.734	-4915.885	113.1519	0.843536	1.596336	6.028671
2868	-4812.92	-4926.027	113.1067	0.9482883	1.494366	6.036106
2874	-4802.76	-4914.293	111.533	0.8322717	1.184369	7.085642
2880	-4806.101	-4917.477	111.3766	0.8906051	1.29991	7.085642
2886	-4800.882	-4912.342	111.4598	0.6983885	1.281585	7.152348
2892	-4800.197	-4911.153	110.9565	0.8090108	1.279846	7.363981
2898	-4801.703	-4913.023	111.3201	0.7780397	1.453623	7.11165
2904	-4797.073	-4909.691	112.6177	0.7588331	1.104917	6.578761
2910	-4801.637	-4914.233	112.5961	0.7511344	1.229751	6.534459
2916	-4805.358	-4918.656	113.2984	0.896095	1.397882	5.999736
2922	-4788.068	-4899.116	111.0482	0.7931341	1.31689	7.307016
2928	-4798.74	-4909.602	110.8623	0.7873925	1.215543	7.455291
2934	-4801.281	-4913.26	111.979	0.7005308	1.215543	6.901807
2940	-4801.133	-4913.582	112.4493	0.8589935	1.423322	6.47088
2946	-4796.385	-4908.178	111.793	0.7882425	1.079155	7.020992
2952	-4801.961	-4913.353	111.3919	0.7019308	1.162481	7.241952
2958	-4795.474	-4906.83	111.3565	0.8003568	1.372397	7.113647
2964	-4801.768	-4911.643	109.8747	0.8215732	1.154205	7.993856
2970	-4795.48	-4905.51	110.0297	0.6622257	1.204436	7.972494
2976	-4811.302	-4922.493	111.1906	0.7144004	1.445371	7.218802
2982	-4814.66	-4925.409	110.7493	0.7368832	1.366082	7.476358
2988	-4808.102	-4919.064	110.9615	0.6412551	1.224351	7.476358
2994	-4808.812	-4920.393	111.5812	0.8646864	1.363564	6.961827
3000	-4807.268	-4919.512	112.2441	0.8575479	1.221856	6.670986
3006	-4805.841	-4915.841	109.9996	0.6853707	1.211079	7.973141
3012	-4801.7	-4913.1	111.3991	0.7296061	1.271437	7.172727
3018	-4811.133	-4923.069	111.9359	0.8697406	1.380057	6.760837
3024	-4803.624	-4915.36	111.7356	0.8146287	1.380057	6.898636
3030	-4803.925	-4916.389	112.464	0.7960227	1.197732	6.596658
3036	-4808.753	-4920.856	112.1029	0.8293447	1.27364	6.738879
3042	-4808.289	-4919.551	111.262	0.8121767	1.286825	7.195188
3048	-4813.952	-4925.23	111.2776	0.7400747	1.085613	7.32063
3054	-4825.902	-4936.945	111.0423	0.7619726	1.017107	7.470464
3060	-4819.085	-4931.953	112.8675	0.7779558	1.315765	6.333977
3066	-4805.09	-4916.495	111.405	0.6531094	1.227256	7.230718
3072	-4803.027	-4913.713	110.6861	0.7408821	1.190507	7.586233
3078	-4804.931	-4916.138	111.2068	0.7040457	1.174928	7.334245
3084	-4806.509	-4917.345	110.8363	0.6956024	1.166162	7.541566
3090	-4816.73	-4927.782	111.0518	0.7978328	1.312806	7.304326
3096	-4816.337	-4927.323	110.9863	0.8695277	1.305963	7.304012
3102	-4815.936	-4926.82	110.8843	0.789591	1.116978	7.489345
3108	-4811.991	-4921.467	109.476	0.6844908	1.16731	8.273025
3114	-4816.633	-4927.626	110.9932	0.6263768	1.267595	7.447734
3120	-4819.251	-4932.036	112.785	0.7276627	1.257071	6.432317
3126	-4816.729	-4927.437	110.7087	0.7630091	1.221451	7.547894
3132	-4818.175	-4928.095	109.9204	0.7162516	1.155822	8.024876
3138	-4816.507	-4926.314	109.8071	0.6391159	1.252629	8.081538
3144	-4826.118	-4937.355	111.2374	0.6913948	1.179933	7.322271
3150	-4815.641	-4926.745	111.104	0.7759645	1.228869	7.325645
3156	-4812.356	-4923.209	110.8536	0.7644842	1.36068	7.407961
3162	-4812.657	-4924.809	112.1521	0.7753462	1.285254	6.736269
3168	-4818.061	-4930.405	112.3448	0.6974236	1.285254	6.674209
3174	-4804.103	-4914.96	110.8566	0.6176778	1.340312	7.493697
3180	-4804.621	-4915.354	110.7322	0.6905781	1.098929	7.632747
3186	-4802.572	-4913.265	110.6929	0.7298776	1.098929	7.632747
3192	-4805.975	-4917.255	111.2801	0.8585206	1.337329	7.13846
3198	-4799.921	-4910.336	110.415	0.7797324	1.194981	7.708369
3204	-4787.173	-4898.888	111.7156	0.7611894	1.401461	6.929222
3210	-4788.582	-4899.063	110.481	0.7064654	1.170827	7.723629
3216	-4798.452	-4910.351	111.8994	0.6919776	1.250743	6.933109
3222	-4805.6	-4917.647	112.0465	0.7302175	1.152592	6.879271
3228	-4794.951	-4905.862	110.9114	0.68327	1.074103	7.553212
3234	-4797.382	-4909.307	111.925	0.766687	1.237367	6.885145
3240	-4803.264	-4913.934	110.6702	0.7313794	1.265415	7.565479
3246	-4804.268	-4914.25	109.9821	0.6502535	1.411413	7.914046
3252	-4801.206	-4912.257	111.0516	0.791965	1.140255	7.386999
3258	-4803.917	-4914.661	110.7441	0.7950019	1.516198	7.386999
3264	-4797.62	-4910.131	112.5114	0.7854015	1.41704	6.479665
3270	-4797.192	-4908.082	110.89	0.6645722	1.263815	7.484269
3276	-4802.613	-4913.985	111.3726	0.7958131	1.263815	7.154852
3282	-4799.224	-4910.475	111.251	0.6892293	1.278801	7.27069
3288	-4795.578	-4906.581	111.003	0.7447406	1.429625	7.309663
3294	-4804.703	-4915.687	110.9834	0.9220266	1.281722	7.288065
3300	-4798.4	-4909.272	110.8718	0.6804665	1.160283	7.53347
3306	-4807.466	-4917.648	110.1826	0.7085456	1.445864	7.761824
3312	-4810.154	-4920.334	110.1797	0.7009998	1.244532	7.853391
3318	-4810.537	-4921.839	111.3023	0.7509002	1.226642	7.233654
3324	-4811.377	-4923.585	112.2084	0.7371025	1.398899	6.677372
3330	-4810.027	-4921.233	111.2056	0.8236303	1.14512	7.28502
3336	-4812.853	-4924.081	111.2277	0.7196918	1.237042	7.285711
3342	-4810.648	-4922.978	112.3294	0.6819264	1.237042	6.712794
3348	-4811.887	-4923.306	111.4185	0.7934526	1.439042	7.056351
3354	-4807.882	-4918.487	110.6051	0.7230824	1.401517	7.546142
3360	-4804.809	-4915.902	111.0931	0.7795277	1.07025	7.406261
3366	-4803.821	-4915.175	111.3535	0.7355423	1.452897	7.116834
3372	-4805.343	-4917.054	111.7109	0.7778697	1.473288	6.893385
3378	-4807.663	-4919.305	111.6419	0.704804	1.176979	7.099117
3384	-4810.249	-4920.84	110.591	0.6189998	1.430444	7.597545
3390	-4814.786	-4925.724	110.9383	0.7565722	1.440844	7.333495
3396	-4816.449	-4928.647	112.1984	0.7523105	1.310262	6.712593
3402	-4817.702	-4928.857	111.1557	0.626013	1.425528	7.293137
3408	-4804.574	-4916.391	111.8165	0.7502134	1.164164	6.986829
3414	-4796.98	-4907.638	110.6587	0.738799	1.158706	7.617093
3420	-4803.409	-4914.665	111.2561	0.8201871	1.396762	7.146779
3426	-4806.482	-4918.898	112.4162	0.8267952	1.349521	6.537432
3432	-4803.777	-4916.504	112.7264	0.8646006	1.22994	6.402294
3438	-4800.084	-4911.581	111.4974	0.7961581	1.345384	7.051665
3444	-4801.624	-4913.257	111.6329	0.7628303	1.375538	6.983804
3450	-4799.438	-4911.537	112.0998	0.7406468	1.234149	6.806365
3456	-4803.799	-4914.968	111.1688	0.7752527	1.168917	7.319325
3462	-4808.503	-4920.181	111.6773	0.712549	1.221141	7.055207
3468	-4805.863	-4918.016	112.1534	0.711598	1.235043	6.792713
3474	-4804.379	-4915.902	111.5229	0.7619335	1.413508	7.027625
3480	-4812.526	-4923.089	110.5632	0.8020429	1.220773	7.605187
3486	-4811.378	-4922.646	111.2676	0.7167748	1.16825	7.297997
3492	-4807.785	-4920.046	112.2607	0.7132014	1.345709	6.684622
3498	-4804.967	-4916.558	111.5912	0.7132014	1.307623	7.062226
3504	-4808.278	-4919.294	111.0165	0.7931152	1.227668	7.363956
3510	-4803.601	-4914.444	110.8426	0.800058	1.400049	7.378247
3516	-4799.829	-4910.881	111.0525	0.8341094	1.346046	7.270119
3522	-4805.158	-4916.202	111.0445	0.7804858	1.266367	7.338124
3528	-4801.911	-4912.781	110.8699	0.6144484	1.210992	7.545929
3534	-4798.834	-4909.728	110.8941	0.7438133	1.32543	7.412413
3540	-4794.902	-4906.314	111.4115	0.7222903	1.241333	7.183614
3546	-4804.305	-4916.019	111.7141	0.5890114	1.263194	7.082681
3552	-4800.44	-4912.004	111.5635	0.7395557	1.263194	7.082681
3558	-4796.334	-4907.531	111.1971	0.696561	1.326453	7.274742
3564	-4806.726	-4918.274	111.548	0.7321394	1.273424	7.090419
3570	-4800.287	-4913.177	112.8909	0.7143547	1.273424	6.374673
3576	-4801.793	-4913.151	111.357	0.7032279	1.233768	7.226587
3582	-4804.105	-4915.88	111.7754	0.7343881	1.233768	6.984819
3588	-4805.285	-4915.602	110.3169	0.7190498	1.295632	7.747645
3594	-4803.769	-4915.101	111.3322	0.7669144	1.145797	7.247163
3600	-4804.381	-4915.868	111.4869	0.791953	1.241673	7.105465
3606	-4816.907	-4928.509	111.6023	0.6879177	1.400908	7.029962
3612	-4815.476	-4926.654	111.1782	0.7794919	1.355078	7.228059
3618	-4809.477	-4921.102	111.6252	0.8163563	1.355078	6.967787
3624	-4802.879	-4914.434	111.555	0.8374116	1.232447	7.048598
3630	-4803.545	-4914.107	110.5622	0.8211967	1.385171	7.523391
3636	-4806.962	-4916.983	110.0211	0.6971837	1.295555	7.917365
3642	-4809.287	-4921.887	112.5999	0.823953	1.41615	6.411216
3648	-4810.724	-4922.327	111.6034	0.7593992	1.274776	7.045356
3654	-4804.318	-4915.528	111.2099	0.8151146	1.274776	7.226955
3660	-4809.509	-4920.456	110.9471	0.6292341	1.31295	7.45088
3666	-4807.57	-4919.615	112.0448	0.6883783	1.31295	6.828831
3672	-4813.379	-4923.914	110.5348	0.7729905	1.267873	7.614583
3678	-4812.932	-4923.492	110.5607	0.7651756	1.320417	7.581787
3684	-4806.669	-4918.223	111.5542	0.7492565	1.417467	7.01594
3690	-4817.048	-4928.148	111.1002	0.6092401	0.9645583	7.549619
3696	-4813.432	-4924.553	111.1209	0.6693613	1.35973	7.315975
3702	-4806.343	-4918.341	111.9981	0.7924928	1.349119	6.782132
3708	-4818.893	-4929.263	110.3693	0.6663169	1.278475	7.755433
3714	-4810.676	-4921.305	110.6294	0.8115733	1.193428	7.577368
3720	-4802.592	-4913.586	110.9936	0.7846274	1.386647	7.311102
3726	-4804.417	-4916.154	111.737	0.705965	1.30082	6.99061
3732	-4819.155	-4931.206	112.0509	0.743054	1.30082	6.801424
3738	-4812.482	-4923.688	111.2068	0.7455932	1.473845	7.181866
3744	-4809.426	-4920.547	111.1205	0.8085911	1.157311	7.332896
3750	-4805.299	-4918.277	112.9788	0.8453814	1.301499	6.243168
3756	-4808.141	-4919.08	110.9389	0.6790844	1.301499	7.433533
3762	-4806.147	-4916.825	110.6777	0.6483195	1.248203	7.613648
3768	-4805.545	-4916.607	111.0619	0.6645572	1.168543	7.436196
3774	-4795.522	-4905.773	110.251	0.7932695	1.415218	7.692445
3780	-4799.873	-4910.241	110.3681	0.7136339	1.172423	7.779408
3786	-4803.67	-4916.029	112.3598	0.8478276	1.188931	6.629179
3792	-4795.157	-4905.78	110.6235	0.7856848	1.301775	7.545312
3798	-4800.497	-4910.816	110.3188	0.6875066	1.336916	7.745575
3804	-4805.104	-4915.911	110.8071	0.7524219	1.298781	7.466093
3810	-4806.963	-4917.65	110.6866	0.8247808	1.303066	7.489976
3816	-4803.983	-4914.415	110.4321	0.7610486	1.031759	7.789774
3822	-4804.14	-4913.622	109.4821	0.6541084	1.282372	8.233395
3828	-4809.336	-4920.079	110.7433	0.6677547	1.127203	7.625052
3834	-4805.957	-4915.651	109.6939	0.6015552	1.142044	8.21327
3840	-4812.516	-4924.58	112.0639	0.7820412	1.344807	6.754102
3846	-4803.189	-4914.247	111.058	0.7387331	1.563942	7.230281
3852	-4806.05	-4917.907	111.8572	0.8061531	1.162316	6.935664
3858	-4800.38	-4912.534	112.1548	0.7237219	1.370041	6.725723
3864	-4799.077	-4911.234	112.1565	0.8475132	1.160297	6.752882
3870	-4797.572	-4909.939	112.3676	0.8428142	1.262151	6.593673
3876	-4794.907	-4905.971	111.0646	0.7537136	1.262151	7.343586
3882	-4797.554	-4907.562	110.0072	0.7865408	1.353799	7.85196
3888	-4797.124	-4908.819	111.6956	0.8006623	1.167982	7.022962
3894	-4797.729	-4910.603	112.8737	0.9007349	1.30992	6.266477
3900	-4806.011	-4917.776	111.7643	0.9149043	1.330833	6.850174
3906	-4803.072	-4913.099	110.0272	0.6717581	1.453443	7.861442
3912	-4811.724	-4923.934	112.2103	0.7614365	1.27155	6.718495
3918	-4812.641	-4924.378	111.7367	0.7199384	1.12568	7.064826
3924	-4815.065	-4927.124	112.0586	0.6490946	1.345778	6.828354
3930	-4800.23	-4911.65	111.4202	0.7611707	1.317521	7.124035
3936	-4803.48	-4914.994	111.5148	0.7632558	1.202466	7.124035
3942	-4802.073	-4913.036	110.9639	0.7781245	1.195926	7.414897
3948	-4804.388	-4917.442	113.0533	0.8016141	1.114636	6.314593
3954	-4808.986	-4920.391	111.4054	0.7037079	1.472372	7.098231
3960	-4791.25	-4902.346	111.0967	0.7562864	1.251869	7.329653
3966	-4797.782	-4909.036	111.2543	0.6948635	1.527982	7.162254
3972	-4793.104	-4904.514	111.4103	0.635468	1.401062	7.161397
3978	-4800.486	-4912.054	111.5678	0.7304035	1.253078	7.089899
3984	-4789.923	-4902.517	112.5937	0.8080541	1.220959	6.509018
3990	-4801.993	-4914.654	112.6613	0.712633	1.116905	6.574193
3996	-4812.108	-4925.234	113.1258	0.8184532	1.316315	6.171321
4002	-4800.79	-4913.979	113.1889	0.8419731	1.212837	6.171321
4008	-4807.765	-4920.065	112.2996	0.6965415	1.257943	6.711441
4014	-4800.181	-4911.912	111.7309	0.7659062	1.133918	7.039171
4020	-4796.029	-4908.188	112.1585	0.7612993	1.163707	6.796731
4026	-4799.82	-4910.565	110.7452	0.7597413	1.280585	7.503372
4032	-4814.2	-4925.017	110.817	0.8095539	1.140146	7.503372
4038	-4810.632	-4922.64	112.0084	0.7953834	1.374402	6.76421
4044	-4813.041	-4923.245	110.2041	0.6039804	1.43402	7.811011
4050	-4792.689	-4903.253	110.5643	0.7582194	1.311862	7.587283
4056	-4803.782	-4914.052	110.2695	0.7680992	1.215755	7.782735
4062	-4805.408	-4917.188	111.7801	0.7238551	1.307218	6.954962
4068	-4792.397	-4904.135	111.7383	0.744607	1.333204	6.954962
4074	-4798.251	-4909.896	111.645	0.752444	1.333204	7.000966
4080	-4798.183	-4909.021	110.8383	0.7832082	1.333204	7.417839
4086	-4805.52	-4916.535	111.0149	0.6942059	1.227719	7.417839
4092	-4807.203	-4918.789	111.5865	0.8474883	1.294279	6.998361
4098	-4812.163	-4924.878	112.7146	0.7348119	1.167452	6.508595
4104	-4807.857	-4919.364	111.5077	0.821381	1.340532	7.034592
4110	-4810.135	-4922.811	112.6764	0.6953257	1.324726	6.478465
4116	-4811.362	-4922.433	111.0706	0.7035291	1.238612	7.377981
4122	-4815.363	-4927.255	111.8915	0.6493772	1.238612	6.965851
4128	-4813.088	-4925.164	112.0758	0.7042246	1.148114	6.879666
4134	-4812.526	-4923.893	111.3667	0.6983235	1.148114	7.264334
4140	-4814.676	-4926.385	111.7094	0.8098526	1.503041	6.865101
4146	-4813.535	-4925.189	111.6542	0.7104138	1.407848	6.986983
4152	-4809.848	-4921.281	111.4325	0.7677229	1.017459	7.257907
4158	-4809.034	-4919.903	110.8691	0.6835483	1.369901	7.439111
4164	-4803.811	-4916.118	112.3065	0.7808241	1.369901	6.612931
4170	-4804.482	-4917.159	112.6776	0.7766465	1.369901	6.414202
4176	-4805.266	-4916.136	110.8695	0.753508	1.348166	7.410633
4182	-4800.33	-4913.436	113.106	0.7043274	1.281743	6.259574
4188	-4802.359	-4913.383	111.0246	0.7686091	1.281743	7.348324
4194	-4807	-4917.474	110.4736	0.7194357	1.557781	7.556413
4200	-4807.02	-4918.368	111.3483	0.8004726	1.297033	7.150575
4206	-4798.036	-4909.889	111.8533	0.9018643	1.238645	6.850318
4212	-4797.339	-4907.778	110.4382	0.7008042	1.17249	7.748751
4218	-4793.151	-4903.832	110.6809	0.7265531	1.283919	7.554076
4224	-4805.174	-4916.538	111.3646	0.7426592	1.4574	7.105219
4230	-4798.613	-4910.296	111.6832	0.7740394	1.414261	6.934474
4236	-4801.689	-4912.334	110.6445	0.7109108	1.148048	7.644713
4242	-4809.737	-4922.286	112.5485	0.8263856	1.269356	6.501403
4248	-4809.568	-4921.441	111.8727	0.7499559	1.134884	6.97091
4254	-4808.053	-4919.71	111.657	0.7202971	1.082613	7.128962
4260	-4804.514	-4917.509	112.9951	0.8994439	1.398952	6.162696
4266	-4794.413	-4905.473	111.0607	0.7529755	1.219054	7.365713
4272	-4806.505	-4916.642	110.1368	0.7601925	1.365115	7.792017
4278	-4807.412	-4918.884	111.4719	0.7232415	1.219145	7.160848
4284	-4817.026	-4928.541	111.5146	0.7112659	1.40141	7.064357
4290	-4823.994	-4935.228	111.234	0.5994511	1.172306	7.377023
4296	-4799.147	-4909.404	110.2578	0.7347602	1.381723	7.733956
4302	-4817.489	-4926.085	108.5956	0.6453906	1.26576	8.716424
4308	-4803.776	-4913.841	110.0646	0.6299969	1.26576	7.943175
4314	-4811.906	-4920.686	108.7805	0.6953888	1.553155	8.473923
4320	-4803.857	-4914.904	111.0467	0.7299178	1.13986	7.423114
4326	-4797.06	-4908.871	111.8103	0.8299486	1.273302	6.896567
4332	-4803.068	-4914.035	110.9669	0.6724008	1.425566	7.369496
4338	-4806.641	-4917.546	110.9048	0.7910129	1.344389	7.373191
4344	-4806.914	-4917.869	110.9557	0.7470955	1.335685	7.373191
4350	-4810.277	-4920.481	110.2037	0.8409629	1.147756	7.810997
4356	-4807.395	-4917.744	110.3493	0.6201954	1.211649	7.821009
4362	-4803.968	-4914.574	110.6055	0.7877393	1.366224	7.526107
4368	-4809.231	-4921.29	112.0581	0.7848598	1.137448	6.850906
4374	-4803.83	-4914.959	111.129	0.7843849	1.297522	7.276813
4380	-4800.138	-4912.554	112.4167	0.7657821	1.202535	6.636339
4386	-4805.25	-4918.402	113.1526	0.8160169	1.129227	6.245545
4392	-4806.087	-4917.653	111.5656	0.6850391	1.380725	7.059733
4398	-4805.39	-4916.526	111.1365	0.706829	1.229052	7.345226
4404	-4796.091	-4907.275	111.1844	0.6378418	1.303368	7.32316
4410	-4792.181	-4902.987	110.8061	0.7297521	1.317599	7.470517
