Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	tree_length
2358	-4808.234	-4921.331	113.0973	0.8026078	1.253171	6.223833
2364	-4802.024	-4913.6	111.576	0.8210198	1.253171	7.036693
2370	-4803.262	-4915.736	112.4741	0.8526933	1.174493	6.571598
2376	-4799.034	-4909.737	110.7035	0.7659082	1.175307	7.570694
2382	-4793.362	-4903.711	110.3491	0.6988884	1.252695	7.760329
2388	-4795.931	-4906.687	110.756	0.7440106	1.299403	7.49768
2394	-4801.02	-4911.653	110.6333	0.7703077	1.421104	7.49768
2400	-4811.248	-4923.874	112.6266	0.7308005	1.300579	6.496894
2406	-4810.239	-4922.987	112.7473	0.7644555	1.17826	6.469592
2412	-4809.836	-4922.599	112.7628	0.7805496	1.346265	6.376059
2418	-4805.043	-4915.923	110.8803	0.7104489	1.440365	7.3895
2424	-4805.403	-4917.461	112.0585	0.6480834	1.239278	6.876252
2430	-4823.849	-4935.84	111.9912	0.5945363	1.042145	7.037665
2436	-4805.81	-4917.439	111.6294	0.6571457	1.21133	7.115321
2442	-4803.944	-4916.506	112.5621	0.7660049	1.453957	6.447555
2448	-4805.638	-4916.529	110.8902	0.6854041	1.232066	7.487356
2454	-4810.829	-4920.691	109.8611	0.6787987	1.240132	8.037203
2460	-4804.433	-4915.396	110.9625	0.7583127	1.240132	7.405853
2466	-4810.372	-4921.29	110.9187	0.68758	1.205357	7.483245
2472	-4818.782	-4928.804	110.0217	0.7738844	1.147421	7.944141
2478	-4809.701	-4921.231	111.5298	0.7742251	1.250429	7.08798
2484	-4804.403	-4916.311	111.908	0.8466147	1.410702	6.775522
2490	-4814	-4925.101	111.1015	0.7042745	1.097773	7.428207
2496	-4811.283	-4924.162	112.8797	0.773254	1.21327	6.376473
2502	-4809.195	-4920.395	111.2001	0.7851819	1.508713	7.150365
2508	-4806.23	-4918.165	111.9353	0.7754814	1.200452	6.892
2514	-4812.705	-4925.334	112.6285	0.7402413	1.253837	6.511778
2520	-4811.35	-4923.155	111.8043	0.8660192	0.983204	7.023537
2526	-4804.875	-4916.547	111.6722	0.7687796	1.230184	7.023537
2532	-4807.16	-4918.493	111.3322	0.7613191	1.053998	7.296079
2538	-4812.391	-4924.038	111.6472	0.8057041	1.336224	6.9698
2544	-4816.741	-4927.188	110.4469	0.7188766	1.268374	7.690315
2550	-4823.401	-4934.247	110.8455	0.8110073	1.279804	7.422475
2556	-4810.557	-4922.667	112.1102	0.7872805	1.429466	6.690625
2562	-4809.55	-4919.332	109.7814	0.6313057	1.187412	8.129282
2568	-4810.813	-4922.709	111.8959	0.7618671	1.187412	6.926722
2574	-4817.317	-4928.311	110.994	0.7401461	1.29164	7.375573
2580	-4813.42	-4924.928	111.508	0.770542	1.463664	7.01052
2586	-4800.039	-4910.506	110.4672	0.7752988	1.371903	7.604385
2592	-4795.609	-4907.78	112.1713	0.7716343	1.312775	6.715672
2598	-4798.516	-4908.93	110.4141	0.8010194	1.235084	7.678981
2604	-4802.553	-4913.853	111.3002	0.7287519	1.432843	7.157329
2610	-4814.96	-4926.711	111.7518	0.7652034	1.422089	6.898992
2616	-4815.574	-4926.739	111.165	0.8711075	1.444912	7.148546
2622	-4806.941	-4918.588	111.6472	0.6831459	1.383162	7.01579
2628	-4810.094	-4921.824	111.7302	0.7987139	1.383162	6.90879
2634	-4803.152	-4914.117	110.9645	0.8213063	1.383162	7.308511
2640	-4806.654	-4918.625	111.9708	0.7253097	1.295292	6.856661
2646	-4806.942	-4918.699	111.7579	0.637367	1.334421	7.001633
2652	-4810.013	-4923.289	113.2759	0.8180553	1.301736	6.096275
2658	-4804.388	-4915.287	110.8984	0.7355651	1.344345	7.406378
2664	-4801.218	-4912.832	111.6141	0.7879162	1.274946	7.024186
2670	-4804.481	-4916.469	111.9876	0.7465004	1.213893	6.873141
2676	-4802.416	-4914.19	111.7739	0.8394605	1.35999	6.873141
2682	-4809.168	-4920.595	111.4262	0.7481013	1.343444	7.116627
2688	-4812.437	-4924.201	111.7638	0.7123605	1.346458	6.952872
2694	-4813.967	-4925.325	111.3577	0.7366307	1.174441	7.23598
2700	-4814.629	-4925.947	111.3179	0.8575496	1.36759	7.105715
2706	-4808.424	-4919.55	111.1263	0.7621576	1.323993	7.278637
2712	-4811.799	-4922.212	110.4134	0.6696854	1.096386	7.815628
2718	-4813.645	-4923.82	110.1753	0.7617638	1.261497	7.815628
2724	-4805.232	-4915.695	110.4623	0.8078524	1.197461	7.666869
2730	-4803.086	-4913.767	110.6804	0.8209684	1.139295	7.570813
2736	-4791.774	-4902.238	110.4641	0.775903	1.139295	7.710665
2742	-4800.186	-4910.625	110.4391	0.6182994	1.427316	7.680471
2748	-4793.604	-4905.635	112.0301	0.7816255	1.157522	6.858004
2754	-4793.265	-4903.451	110.186	0.648113	1.369071	7.823916
2760	-4794.844	-4906.065	111.221	0.7617642	1.170469	7.297789
2766	-4801.458	-4912.664	111.2062	0.7624401	1.186399	7.297789
2772	-4811.658	-4922.853	111.1945	0.8075085	1.377064	7.19496
2778	-4805.6	-4917.452	111.851	0.8110783	1.153183	6.940758
2784	-4800.322	-4910.523	110.2006	0.6124026	1.269883	7.878134
2790	-4803.517	-4913.527	110.0104	0.6920101	1.407833	7.878134
2796	-4805.052	-4915.649	110.5961	0.7426356	1.183269	7.636823
2802	-4802.021	-4913.25	111.2291	0.7426356	1.380775	7.209666
2808	-4804.554	-4916.618	112.064	0.7175143	1.202449	6.852901
2814	-4804.064	-4915.219	111.1549	0.6723682	1.158901	7.386734
2820	-4793.345	-4904.078	110.7327	0.7208973	1.410485	7.475297
2826	-4799.02	-4909.387	110.3675	0.6381746	1.362434	7.735065
2832	-4796.738	-4907.382	110.6446	0.7806469	1.145339	7.608663
2838	-4803.777	-4916.394	112.6177	0.8167316	1.194875	6.503612
2844	-4793.14	-4903.639	110.499	0.6829093	1.163298	7.730178
2850	-4804.184	-4915.292	111.1078	0.7348234	1.370721	7.283225
2856	-4803.14	-4913.825	110.6847	0.6562539	1.282671	7.590218
2862	-4800.059	-4910.991	110.9328	0.7179973	1.654868	7.274715
2868	-4801.993	-4913.295	111.3022	0.6846357	1.30936	7.232155
2874	-4802.2	-4913.672	111.4718	0.6846357	1.30809	7.141586
2880	-4791.031	-4902.501	111.4696	0.718889	1.364232	7.10012
2886	-4798.769	-4909.715	110.946	0.6643554	1.456909	7.372315
2892	-4802.779	-4915.001	112.2221	0.6585658	1.256102	6.774615
2898	-4798.956	-4910.033	111.0773	0.7088272	1.14052	7.417702
2904	-4803.968	-4914.447	110.4794	0.712295	1.357307	7.637765
2910	-4802.307	-4913.836	111.5289	0.7473543	1.288756	7.085672
2916	-4811.826	-4923.906	112.0792	0.6792585	1.27253	6.833186
2922	-4818.534	-4928.735	110.2005	0.5664092	1.36682	7.860755
2928	-4806.133	-4917.925	111.7915	0.7804535	1.321746	6.91196
2934	-4804.149	-4915.87	111.7217	0.760848	1.213977	7.008611
2940	-4809.942	-4920.47	110.528	0.7198513	1.347776	7.61177
2946	-4811.845	-4922.671	110.8262	0.619857	1.480679	7.4509
2952	-4802.529	-4914.109	111.5803	0.7517807	1.419821	6.999567
2958	-4805.59	-4916.468	110.8788	0.744241	1.334296	7.416557
2964	-4808.717	-4918.742	110.025	0.813473	1.372125	7.820298
2970	-4814.618	-4925.952	111.3341	0.7687231	1.161984	7.237404
2976	-4815.282	-4925.551	110.2683	0.7622166	1.31184	7.743477
2982	-4805.557	-4915.974	110.417	0.708558	1.198615	7.743675
2988	-4802.273	-4913.546	111.2736	0.7103559	1.322732	7.227871
2994	-4798.466	-4910.118	111.6528	0.7819488	1.322732	6.985409
3000	-4808.828	-4920.075	111.2466	0.7859046	1.358359	7.186454
3006	-4820.312	-4931.541	111.2282	0.80437	1.358359	7.186454
3012	-4806.616	-4916.316	109.6993	0.6682717	1.329485	8.089687
3018	-4798.9	-4910.369	111.469	0.7826708	1.338482	7.077175
3024	-4808.567	-4920.217	111.6495	0.8977357	1.396324	6.893393
3030	-4810.978	-4921.382	110.4048	0.7133183	1.117311	7.786532
3036	-4812.952	-4923.159	110.2073	0.7481542	1.299228	7.789076
3042	-4808.063	-4919.203	111.1404	0.6889809	1.34368	7.301855
3048	-4807.503	-4918.719	111.2159	0.7168289	1.358777	7.239879
3054	-4808.179	-4918.954	110.7748	0.7317001	1.247929	7.517152
3060	-4808.494	-4917.726	109.2322	0.7956582	1.343267	8.264724
3066	-4804.849	-4913.639	108.7901	0.7550541	1.3536	8.516968
3072	-4797.372	-4907.899	110.5264	0.7533655	1.395262	7.574672
3078	-4800.336	-4910.09	109.7542	0.8131591	1.443774	7.935562
3084	-4806.496	-4917.163	110.667	0.7249659	1.107438	7.645016
3090	-4808.088	-4918.093	110.0057	0.7452783	1.227028	7.930613
3096	-4812.556	-4923.29	110.7338	0.6258641	1.332441	7.558476
3102	-4809.925	-4921.031	111.1059	0.8109812	1.359793	7.24799
3108	-4823.785	-4934.754	110.9687	0.701685	1.441397	7.346366
3114	-4817.108	-4928.77	111.6618	0.7438956	1.18097	7.065517
3120	-4806.775	-4917.437	110.6627	0.6772865	1.254282	7.603465
3126	-4809.445	-4920.998	111.5525	0.7278836	1.279155	7.087719
3132	-4803.033	-4914.188	111.1552	0.7148532	1.339066	7.282003
3138	-4803.383	-4915.505	112.1218	0.7688212	1.314162	6.743358
3144	-4807.035	-4918.247	111.2112	0.6940002	1.370161	7.249855
3150	-4811.753	-4922.806	111.0529	0.8654019	1.247629	7.296491
3156	-4820.977	-4931.645	110.6671	0.7551038	1.387542	7.501595
3162	-4815.156	-4925.634	110.4776	0.6979029	1.449525	7.608271
3168	-4814.16	-4924.779	110.6187	0.8298477	1.539871	7.426392
3174	-4810.095	-4921.236	111.1415	0.8419002	1.338514	7.221385
3180	-4798.013	-4909.18	111.1667	0.76955	1.398235	7.221385
3186	-4799.658	-4911.224	111.566	0.6591716	1.236898	7.136521
3192	-4797.449	-4908.048	110.5987	0.6360023	1.358666	7.614182
3198	-4807.445	-4917.592	110.1472	0.7233802	1.449487	7.771367
3204	-4819.552	-4929.768	110.2152	0.6456084	1.512798	7.751507
3210	-4810.233	-4923.06	112.8272	0.8201291	1.345412	6.319997
3216	-4816.705	-4927.665	110.9609	0.8538262	1.327806	7.316561
3222	-4818.205	-4931.393	113.188	0.8033675	1.466005	6.082211
3228	-4816.992	-4929.607	112.6145	0.9938737	1.466005	6.290561
3234	-4807.872	-4919.237	111.365	0.7876517	1.53533	7.049934
3240	-4803.657	-4915.42	111.7628	0.6678981	1.205114	7.040662
3246	-4804.819	-4917.898	113.0792	0.7901625	1.127158	6.300515
3252	-4803.96	-4914.714	110.7536	0.67154	1.40417	7.493143
3258	-4798.899	-4910.256	111.3564	0.6998428	1.09183	7.296838
3264	-4793.558	-4905.314	111.7554	0.6052476	1.444259	6.97417
3270	-4791.465	-4903.678	112.2136	0.7692338	1.427622	6.645243
3276	-4791.953	-4903.814	111.861	0.7136766	1.057063	7.035885
3282	-4795.823	-4906.712	110.8894	0.7136766	1.332498	7.42805
3288	-4800.945	-4911.761	110.8156	0.7026003	1.332498	7.473533
3294	-4808.03	-4919.148	111.1174	0.6866124	1.185334	7.38665
3300	-4813.45	-4923.707	110.2572	0.68824	1.152935	7.861482
3306	-4808.729	-4919.411	110.6823	0.6851505	1.207814	7.60999
3312	-4809.201	-4920.311	111.1091	0.6454629	1.32506	7.350018
3318	-4809.492	-4920.702	111.21	0.8137219	1.266049	7.231562
3324	-4805.06	-4915.665	110.6047	0.7782864	1.229916	7.591491
3330	-4803.533	-4913.975	110.4419	0.7890153	1.268306	7.655531
3336	-4807.073	-4917.954	110.8811	0.6891996	1.180778	7.514073
3342	-4812.373	-4924.869	112.4963	0.8228401	1.087859	6.618469
3348	-4821.35	-4933.563	112.2125	0.8228401	1.423645	6.618469
3354	-4812.581	-4924.38	111.799	0.7979339	1.514661	6.818604
3360	-4808.009	-4918.587	110.5784	0.7419005	1.336209	7.57795
3366	-4804.669	-4916.14	111.4713	0.7481336	1.13369	7.188413
3372	-4806.051	-4917.43	111.3792	0.685925	1.461909	7.126062
3378	-4814.98	-4926.636	111.6568	0.7113911	1.098132	7.126062
3384	-4803.83	-4915.761	111.931	0.700115	1.247979	6.912931
3390	-4799.404	-4911.598	112.1942	0.700115	1.343624	6.728526
3396	-4805.552	-4916.753	111.2011	0.7681803	1.343624	7.226731
3402	-4795.96	-4906.937	110.9775	0.6765756	1.199424	7.460401
3408	-4795.967	-4907.002	111.0343	0.6968753	1.100419	7.46686
3414	-4794.555	-4906.306	111.7517	0.6968753	1.267155	7.002575
3420	-4796.952	-4908.814	111.8622	0.7427276	1.033019	7.032128
3426	-4797.377	-4908.287	110.91	0.6988128	1.516997	7.349285
3432	-4794.929	-4906.087	111.1588	0.6148922	1.336721	7.334732
3438	-4795.095	-4906.933	111.8381	0.8070892	1.05345	6.999784
3444	-4792.118	-4902.287	110.1691	0.7635268	1.376114	7.768364
3450	-4797.877	-4909.61	111.7329	0.7782874	1.376114	6.921324
3456	-4798.017	-4910.548	112.5319	0.8133756	1.183204	6.557421
3462	-4802.811	-4914.342	111.5308	0.7971999	1.164828	7.114996
3468	-4807.321	-4918.006	110.6849	0.7056417	1.309948	7.551676
3474	-4802.779	-4914.917	112.1377	0.6743199	1.238912	6.819528
3480	-4802.181	-4911.749	109.5684	0.7368562	1.438388	8.07754
3486	-4807.525	-4919.236	111.7105	0.7368562	1.361476	6.961937
3492	-4809.166	-4921.204	112.038	0.7490495	1.220929	6.841294
3498	-4806.198	-4917.362	111.1643	0.7819144	1.292289	7.261483
3504	-4802.39	-4913.188	110.7983	0.7143003	1.254232	7.511068
3510	-4805.471	-4916.55	111.0786	0.6843786	1.254232	7.376828
3516	-4812.074	-4923.407	111.3333	0.647292	1.015424	7.376828
3522	-4803.785	-4915.99	112.2054	0.721633	1.299252	6.730254
3528	-4801.117	-4911.556	110.4381	0.7459602	1.217469	7.703638
3534	-4805.334	-4914.524	109.1896	0.6492486	1.286968	8.389559
3540	-4802.626	-4915.144	112.5179	0.8053843	1.526739	6.421028
3546	-4806.534	-4918.213	111.6796	0.8378072	1.37199	6.919713
3552	-4806.587	-4917.782	111.1953	0.6550983	1.359294	7.283902
3558	-4800.896	-4912.108	111.2114	0.7988792	1.168585	7.283902
3564	-4801.409	-4911.584	110.1748	0.647325	1.352156	7.837475
3570	-4827.668	-4939.481	111.8131	0.7733686	1.1657	6.975461
3576	-4806.076	-4918.032	111.9555	0.7566664	1.403813	6.801328
3582	-4804.885	-4916.549	111.6639	0.867496	1.247471	6.966917
3588	-4815.487	-4926.951	111.4645	0.6850145	1.247471	7.172376
3594	-4806.638	-4917.668	111.0307	0.6702374	1.264391	7.405538
3600	-4801.253	-4912.245	110.9918	0.7427414	1.379544	7.33754
3606	-4805.901	-4915.284	109.3826	0.6789519	1.379544	8.231469
3612	-4815.536	-4927.784	112.2476	0.6835381	1.188633	6.778696
3618	-4808.621	-4919.29	110.6691	0.6099667	1.49951	7.532901
3624	-4807.525	-4917.957	110.4326	0.6288755	1.252785	7.75309
3630	-4811.979	-4921.904	109.9251	0.6721873	1.306953	7.976926
3636	-4805.698	-4916.504	110.8062	0.6960069	1.092864	7.593283
3642	-4802.515	-4913.076	110.561	0.6844988	1.394582	7.593283
3648	-4811.134	-4922.196	111.0618	0.7993149	1.335143	7.288502
3654	-4803.957	-4914.318	110.3613	0.8130886	1.339356	7.654683
3660	-4809.339	-4919.956	110.6178	0.8166871	1.339356	7.515466
3666	-4815.739	-4928.454	112.7148	0.8833198	1.19879	6.41305
3672	-4818.62	-4931.031	112.4105	0.8833198	1.19879	6.577878
3678	-4820.627	-4933.376	112.7489	0.8812086	1.282149	6.357262
3684	-4810.948	-4922.624	111.676	0.7114431	1.469037	6.949723
3690	-4816.483	-4928.633	112.1503	0.7439052	1.352728	6.72463
3696	-4807.765	-4919.647	111.8817	0.6754215	1.352728	6.906537
3702	-4803.43	-4914.9	111.4695	0.6968949	1.076388	7.245455
3708	-4799.54	-4912.819	113.2789	0.7726688	1.241047	6.146914
3714	-4800.812	-4912.483	111.6716	0.6351442	1.257723	7.083184
3720	-4810.246	-4922.443	112.197	0.8014829	1.257723	6.710275
3726	-4811.468	-4923.65	112.1823	0.7296408	1.195776	6.785659
3732	-4806.523	-4917.887	111.3642	0.7450273	1.164999	7.232468
3738	-4799.592	-4910.227	110.6341	0.6549435	1.246754	7.634103
3744	-4807.319	-4919.289	111.9704	0.8703929	1.394407	6.735818
3750	-4800.255	-4911.061	110.8061	0.8589559	1.185977	7.460815
3756	-4809.112	-4919.413	110.3016	0.7275548	1.526001	7.656349
3762	-4813.122	-4924.455	111.3334	0.6743831	1.258637	7.243457
3768	-4809.843	-4920.867	111.0244	0.7823831	1.258637	7.351339
3774	-4795.462	-4906.527	111.0648	0.7185555	1.232242	7.375899
3780	-4793.323	-4905.267	111.9433	0.8100427	1.232242	6.854243
3786	-4809.505	-4919.637	110.1321	0.5859312	1.232242	7.945796
3792	-4797.544	-4907.935	110.3906	0.6407709	1.117254	7.832903
3798	-4804.609	-4915.989	111.3801	0.751973	1.278827	7.167609
3804	-4803.554	-4915.067	111.5131	0.64508	1.373578	7.112474
3810	-4800.111	-4912.359	112.2482	0.6923615	1.320465	6.713624
3816	-4792.91	-4905.619	112.7084	0.7942816	1.317663	6.410605
3822	-4796.14	-4906.978	110.8376	0.5742987	1.370433	7.514329
3828	-4797.135	-4907.877	110.742	0.669926	1.370433	7.514329
3834	-4792.935	-4904.674	111.7394	0.715413	1.134748	7.061325
3840	-4797.09	-4909.41	112.3205	0.732168	1.256906	6.681391
3846	-4795.955	-4907.178	111.2226	0.6913646	1.319665	7.266803
3852	-4793.363	-4904.472	111.1093	0.6741398	1.319665	7.336859
3858	-4791.27	-4902.11	110.8399	0.7441011	1.279903	7.461285
3864	-4795.923	-4906.748	110.8257	0.7441011	1.279903	7.468889
3870	-4790.985	-4903.689	112.7036	0.7606267	1.300457	6.439064
3876	-4809.188	-4921.315	112.1273	0.7941704	1.276318	6.743495
3882	-4803.342	-4914.778	111.4367	0.6181039	1.276318	7.210279
3888	-4811.178	-4922.403	111.2249	0.6884014	1.387017	7.238412
3894	-4805.668	-4917.996	112.3278	0.7948359	1.405542	6.57878
3900	-4807.211	-4918.695	111.4833	0.6453656	1.403036	7.115975
3906	-4804.467	-4915.334	110.8665	0.7322697	1.492174	7.36443
3912	-4805.349	-4916.381	111.0313	0.8547789	1.27661	7.30077
3918	-4808.916	-4920.091	111.1754	0.7462314	1.234283	7.30077
3924	-4800.848	-4911.778	110.9301	0.7218935	1.225889	7.449268
3930	-4812.23	-4924.285	112.0544	0.7198531	1.198163	6.858816
3936	-4807.834	-4919.47	111.6365	0.6720607	1.444055	7.00229
3942	-4816.544	-4928.375	111.8309	0.812544	1.245119	6.907588
3948	-4809.85	-4920.608	110.7581	0.8046404	1.231432	7.494568
3954	-4812.794	-4923.441	110.6468	0.7936509	1.425396	7.476207
3960	-4808.315	-4921.348	113.0329	0.9400584	1.294887	6.165212
3966	-4811.581	-4922.398	110.8174	0.6764411	1.188231	7.55152
3972	-4812.023	-4922.869	110.8464	0.684782	1.146174	7.55152
3978	-4820.277	-4930.899	110.6218	0.7790124	1.307101	7.54743
3984	-4820.532	-4932.922	112.3898	0.7505181	1.425657	6.560855
3990	-4818.07	-4929.388	111.3184	0.6997316	1.367925	7.190146
3996	-4815.06	-4926.287	111.2264	0.7173472	1.464784	7.190146
4002	-4804.58	-4915.497	110.9177	0.7718544	1.263444	7.412071
4008	-4807.959	-4917.886	109.9268	0.6466952	1.423289	7.940625
4014	-4805.951	-4916.416	110.465	0.7451641	1.423289	7.600402
4020	-4813.055	-4924.685	111.6304	0.6759826	1.524989	6.971192
4026	-4806.273	-4918.986	112.7132	0.83548	1.21591	6.431803
4032	-4795.52	-4906.265	110.7453	0.68414	1.355938	7.511036
4038	-4804.495	-4915.865	111.3695	0.7152738	1.172703	7.241961
4044	-4803.186	-4913.584	110.3974	0.7558672	1.475565	7.609729
4050	-4811.656	-4921.285	109.6285	0.6741011	1.475565	8.064051
4056	-4812.808	-4923.122	110.3143	0.7296274	1.223261	7.775879
4062	-4815.597	-4927.1	111.5035	0.7310598	1.31102	7.098317
4068	-4818.501	-4931.025	112.5244	0.7204269	1.31102	6.553209
4074	-4804.682	-4915.18	110.4982	0.6896854	1.328334	7.652194
4080	-4802.769	-4913.198	110.4284	0.7594625	1.328334	7.652194
4086	-4810.054	-4921.483	111.4291	0.7532437	1.125809	7.21222
4092	-4813.439	-4925.254	111.8157	0.6992729	1.114639	7.038849
4098	-4826.947	-4939.549	112.6019	0.7829765	0.9791265	6.640304
4104	-4824.439	-4937.498	113.059	0.8216698	1.233136	6.243538
4110	-4808.876	-4919.309	110.4332	0.7591554	1.233136	7.692047
4116	-4806.672	-4916.98	110.3081	0.7347195	1.195322	7.789432
4122	-4809.364	-4921.022	111.658	0.8824748	1.315877	6.931464
4128	-4809.339	-4921.916	112.5776	0.7422763	1.201053	6.56272
4134	-4811.279	-4922.786	111.5073	0.7126148	1.201053	7.155945
4140	-4803.917	-4913.567	109.6491	0.6570567	1.367714	8.10618
4146	-4803.147	-4913.638	110.4906	0.7596607	1.210592	7.671402
4152	-4809.492	-4920.254	110.7622	0.7065898	1.552891	7.410501
4158	-4808.318	-4920.919	112.6008	0.8133281	0.9823549	6.622712
4164	-4803.904	-4915.661	111.7569	0.8057461	1.200406	6.971844
4170	-4808.67	-4921.056	112.386	0.804006	1.313948	6.581587
4176	-4803.767	-4916.45	112.6829	0.804006	1.235486	6.456158
4182	-4806.012	-4918.698	112.6858	0.7689175	0.9294038	6.630352
4188	-4807.383	-4919.461	112.0778	0.766184	1.307439	6.771485
4194	-4809.875	-4920.163	110.2878	0.6680277	1.307439	7.78529
4200	-4803.567	-4914.807	111.2401	0.6529327	1.307439	7.283395
4206	-4808.961	-4920.457	111.4951	0.7173026	1.115418	7.20118
4212	-4803.093	-4914.231	111.1378	0.6743002	1.381657	7.295
4218	-4795.542	-4906.348	110.8061	0.7108639	1.268435	7.502312
4224	-4798.826	-4909.641	110.8141	0.7097024	1.260326	7.502312
4230	-4799.023	-4909.207	110.1844	0.7821161	1.33816	7.766298
4236	-4798.438	-4910.248	111.8096	0.7939476	1.326763	6.892733
4242	-4790.574	-4901.653	111.0792	0.7375796	1.365827	7.299193
4248	-4796.699	-4908.056	111.3565	0.7716518	1.119216	7.244563
4254	-4814.61	-4925.526	110.9163	0.6676979	1.119216	7.536421
4260	-4819.083	-4931.012	111.9289	0.7416838	1.285947	6.874555
4266	-4799.07	-4910.993	111.9229	0.7062945	1.336721	6.874555
4272	-4801.512	-4912.486	110.9743	0.7102167	1.408825	7.352145
4278	-4795.561	-4905.41	109.8487	0.6563366	1.371064	7.998722
4284	-4798.489	-4909.805	111.3164	0.7193666	1.36348	7.182559
4290	-4798.271	-4910.136	111.8649	0.8011994	1.375519	6.838085
4296	-4811.963	-4924.407	112.4442	0.609081	1.253891	6.682387
4302	-4815.627	-4927.954	112.3269	0.8474082	1.302432	6.59519
4308	-4812.055	-4923.891	111.8367	0.7617505	1.368442	6.877552
4314	-4805.937	-4916.529	110.5919	0.6123221	1.367951	7.626531
4320	-4797.064	-4909.482	112.418	0.7305463	1.157169	6.676306
4326	-4796.309	-4908.055	111.7463	0.6275372	1.260282	7.045942
4332	-4801.687	-4913.527	111.84	0.7776179	1.260282	6.914647
4338	-4793.732	-4905.883	112.1508	0.8863287	1.351418	6.647977
4344	-4793.549	-4905.483	111.9336	0.784117	1.248487	6.866041
4350	-4805.102	-4916.16	111.0586	0.7352443	1.351012	7.317798
4356	-4808.328	-4918.753	110.4256	0.7176375	1.361611	7.661846
4362	-4806.698	-4919.244	112.5461	0.7508319	1.241518	6.556287
4368	-4801.456	-4913.145	111.6888	0.7119871	1.252362	7.035026
4374	-4794.51	-4904.864	110.3541	0.7382241	1.252362	7.736773
4380	-4802.494	-4913.505	111.0111	0.7731929	1.16009	7.409217
4386	-4799.947	-4911.207	111.2592	0.6728271	1.320305	7.256812
4392	-4788.748	-4900.13	111.382	0.8183842	1.157021	7.187363
4398	-4793.135	-4904.544	111.4094	0.6814496	1.127539	7.260509
4404	-4793.609	-4904.303	110.6948	0.5797712	1.266127	7.63314
4410	-4788.401	-4899.57	111.1684	0.6249638	1.266127	7.35521
